DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2009-02-25	19125160	Feulner TM	2009-01-07	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/19125160	Examination of the current top candidate genes for AD in a genome-wide association study.	Alzheimer's disease	491 European ancestry cases, 479 European ancestry controls	NA	19q13.32	19	44892009	APOE, TOMM40	TOMM40			10452			rs157580-?	rs157580	0	157580	intron_variant	0	NR	1E-40	40.0				Illumina [~ 550000]	N
2009-09-29	19734902	Harold D	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734902	Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.	Alzheimer's disease	3,941 European ancestry cases, 7,848 European ancestry controls	2,023 European ancestry cases, 2,340 European ancestry controls	8p21.1	8	27607002	CLU	CLU			1191			rs11136000-?	rs11136000	0	11136000	intron_variant	0	0.60	9E-10	9.045757490560675		1.16	[1.11-1.22]	Illumina [529205]	N
2009-09-29	19734902	Harold D	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734902	Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.	Alzheimer's disease	3,941 European ancestry cases, 7,848 European ancestry controls	2,023 European ancestry cases, 2,340 European ancestry controls	11q14.2	11	86157598	PICALM	RNU6-560P - LOC107984426	106480590	107984426		4264	33880	rs3851179-?	rs3851179	0	3851179	downstream_gene_variant	1	0.63	1E-9	9.0		1.16	[1.11-1.22]	Illumina [529205]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	8p21.1	8;8;8	27611345;27598736;27607002	CLU	CLU; CLU; CLU						rs9331888-G; rs2279590-C; rs11136000-C	rs9331888; rs2279590; rs11136000	0		5_prime_UTR_variant; non_coding_transcript_exon_variant; intron_variant		0.26	6E-10	9.221848749616356		1.22	[1.14-1.29]	Illumina [537029]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	1q32.2	1;1	207518704;207611623	CR1	CR1; CR1						rs6656401-A; rs3818361-A	rs6656401; rs3818361	0		intron_variant; intron_variant		0.18	3E-10	9.522878745280337	(AA)	1.22	[1.15-1.30]	Illumina [537029]	N
2009-09-29	19734902	Harold D	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734902	Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.	Alzheimer's disease	3,941 European ancestry cases, 7,848 European ancestry controls	2,023 European ancestry cases, 2,340 European ancestry controls	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	0.15	2E-157	156.69897000433602		2.53	[2.37-2.71]	Illumina [529205]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	0.15	3E-11	10.522878745280337				Illumina [~ 550000]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	13q13.2	13	34080781	RFC3	LOC107984589 - VDAC1P12	107984589	100874289		47218	1996	rs690705-?	rs690705	0	690705	downstream_gene_variant	1	0.25	6E-7	6.221848749616356				Illumina [~ 550000]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	1p31.1	1	83789052	TTLL7	LOC101927587			101927587			rs7539409-?	rs7539409	0	7539409	intron_variant	0	0.18	1E-6	6.0				Illumina [~ 550000]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	10q24.31	10	100741814	PAX2	PAX2			5076			rs4509693-?	rs4509693	0	4509693	intron_variant	0	0.18	6E-6	5.221848749616356				Illumina [~ 550000]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	6q24.3	6	148102235	SASH1	SAMD5 - SASH1	389432	23328		153944	91205	rs9390537-?	rs9390537	0	9390537	intergenic_variant	1	0.22	8E-6	5.096910013008056				Illumina [~ 550000]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	19q13.32	19	44892362	APOE	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	0.90	2E-16	15.698970004336019				Illumina [537029]	N
2011-04-04	21379329	Wijsman EM	2011-02-17	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21379329	Genome-wide association of familial late-onset Alzheimer's disease replicates BIN1 and CLU and nominates CUGBP2 in interaction with APOE.	Alzheimer's disease (late onset)	1,848 European ancestry affected individuals, 1,991 European ancestry unaffected individuals	231 Caribbean Hispanic cases, 187 Caribbean Hispanic controls, 386 European ancestry cases, 386 European ancestry controls	10p14	10	10958376	CUGBP2	CELF2			10659			rs62209-C	rs62209	0	62209	intron_variant	0	NR	2E-7	6.698970004336019	(APOE E4 homozygotes)	2.04	[1.56-2.67]	Illumina [565336]	N
2011-04-06	21390209	Hu X	2011-02-24	PLoS One	www.ncbi.nlm.nih.gov/pubmed/21390209	Meta-analysis for genome-wide association study identifies multiple variants at the BIN1 locus associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	1,831 European ancestry cases, 1,764 European ancestry controls	751 cases, 751 controls	2q14.3	2	127137039	BIN1	LOC105373605 - NIFKP9	105373605	106480805		532	32972	rs744373-?	rs744373	0	744373	intergenic_variant	1	NR	1E-10	10.0		1.19	[NR]	Affymetrix, Illumina [NR] (imputed)	N
2011-04-06	21390209	Hu X	2011-02-24	PLoS One	www.ncbi.nlm.nih.gov/pubmed/21390209	Meta-analysis for genome-wide association study identifies multiple variants at the BIN1 locus associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	1,831 European ancestry cases, 1,764 European ancestry controls	751 cases, 751 controls	2q14.3	2	127130409	BIN1	LOC105373605			105373605			rs12989701-?	rs12989701	0	12989701	regulatory_region_variant	0	NR	3E-10	9.522878745280337		1.23	[NR]	Affymetrix, Illumina [NR] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	6p12.3	6	47485642	CD2AP	CD2AP			23607			rs9349407-C	rs9349407	0	9349407	intron_variant	0	0.27	9E-9	8.045757490560675		1.11	[1.07-1.15]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	7q35	7	143412046	EPHA1	EPHA1-AS1			285965			rs11767557-?	rs11767557	0	11767557	intron_variant	0	0.81	6E-10	9.221848749616356		1.11	[1.08-1.16]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	11q12.2	11	60266956	MS4A4A	MS4A4E - MS4A4A	643680	51338		23832	13585	rs4938933-?	rs4938933	0	4938933	intergenic_variant	1	0.61	8E-12	11.096910013008056		1.12	[1.09-1.15]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	19q13.41	19	51224706	CD33	CD33			945			rs3865444-?	rs3865444	0	3865444	upstream_gene_variant	0	0.70	2E-9	8.698970004336019		1.1	[1.08-1.14]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	1q32.2	1	207612944	CR1	CR1			1378			rs6701713-A	rs6701713	0	6701713	intron_variant	0	0.20	5E-10	9.301029995663981		1.16	[1.11-1.22]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	2q14.3	2	127132061	BIN1	LOC105373605			105373605			rs7561528-A	rs7561528	0	7561528	intergenic_variant	0	0.35	4E-14	13.397940008672037		1.17	[1.13-1.22]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	8p21.1	8	27608798	CLU	CLU			1191			rs1532278-?	rs1532278	0	1532278	non_coding_transcript_exon_variant	0	0.64	8E-8	7.096910013008056		1.12	[1.08-1.18]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	11q14.2	11	86089237	PICALM	PICALM - RNU6-560P	8301	106480590		19356	63990	rs561655-?	rs561655	0	561655	intergenic_variant	1	0.66	7E-11	10.154901959985743		1.15	[1.10-1.19]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	19p13.3	19	1056493	ABCA7	ABCA7			10347			rs3752246-G	rs3752246	0	3752246	missense_variant	0	0.19	6E-7	6.221848749616356		1.15	[1.09-1.21]	Affymetrix, Illumina [2324889] (imputed)	N
2011-06-23	21627779	Antunez C	2011-05-31	Genome Med	www.ncbi.nlm.nih.gov/pubmed/21627779	The membrane-spanning 4-domains, subfamily A (MS4A) gene cluster contains a common variant associated with Alzheimer's disease.	Alzheimer's disease	319 European ancestry cases, 769 European ancestry controls, 2,690 cases, 2,237 controls	4,982 European ancestry cases, 7,961 European ancestry controls, 2,190 cases, 3,374 controls	11q12.2	11	60255614	MS4A	MS4A4E - MS4A4A	643680	51338		12490	24927	rs1562990-?	rs1562990	0	1562990	intergenic_variant	1	0.58	4E-11	10.397940008672037		1.14	[1.10-1.18]	Affymetrix, Illumina [696707] (imputed)	N
2011-06-23	21627779	Antunez C	2011-05-31	Genome Med	www.ncbi.nlm.nih.gov/pubmed/21627779	The membrane-spanning 4-domains, subfamily A (MS4A) gene cluster contains a common variant associated with Alzheimer's disease.	Alzheimer's disease	319 European ancestry cases, 769 European ancestry controls, 2,690 cases, 2,237 controls	4,982 European ancestry cases, 7,961 European ancestry controls, 2,190 cases, 3,374 controls	19q13.32	19	44892009	APOE	TOMM40			10452			rs157580-?	rs157580	0	157580	intron_variant	0	NR	8E-89	88.09691001300806		1.69	[NR]	Affymetrix, Illumina [696707] (imputed)	N
2011-06-23	21627779	Antunez C	2011-05-31	Genome Med	www.ncbi.nlm.nih.gov/pubmed/21627779	The membrane-spanning 4-domains, subfamily A (MS4A) gene cluster contains a common variant associated with Alzheimer's disease.	Alzheimer's disease	319 European ancestry cases, 769 European ancestry controls, 2,690 cases, 2,237 controls	4,982 European ancestry cases, 7,961 European ancestry controls, 2,190 cases, 3,374 controls	11q14.2	11	86076782	PICALM	PICALM - RNU6-560P	8301	106480590		6901	76445	rs536841-?	rs536841	0	536841	intergenic_variant	1	NR	3E-9	8.522878745280337		1.16	[NR]	Affymetrix, Illumina [696707] (imputed)	N
2011-06-23	21627779	Antunez C	2011-05-31	Genome Med	www.ncbi.nlm.nih.gov/pubmed/21627779	The membrane-spanning 4-domains, subfamily A (MS4A) gene cluster contains a common variant associated with Alzheimer's disease.	Alzheimer's disease	319 European ancestry cases, 769 European ancestry controls, 2,690 cases, 2,237 controls	4,982 European ancestry cases, 7,961 European ancestry controls, 2,190 cases, 3,374 controls	8p21.1	8	27630273	CLU	CLU - SCARA3	1191	51435		13556	3392	rs569214-?	rs569214	0	569214	upstream_gene_variant	1	NR	4E-8	7.3979400086720375		1.14	[NR]	Affymetrix, Illumina [696707] (imputed)	N
2011-06-23	21627779	Antunez C	2011-05-31	Genome Med	www.ncbi.nlm.nih.gov/pubmed/21627779	The membrane-spanning 4-domains, subfamily A (MS4A) gene cluster contains a common variant associated with Alzheimer's disease.	Alzheimer's disease	319 European ancestry cases, 769 European ancestry controls, 2,690 cases, 2,237 controls	4,982 European ancestry cases, 7,961 European ancestry controls, 2,190 cases, 3,374 controls	2q14.3	2	127137039	BIN1	LOC105373605 - NIFKP9	105373605	106480805		532	32972	rs744373-?	rs744373	0	744373	intergenic_variant	1	NR	2E-9	8.698970004336019		1.18	[NR]	Affymetrix, Illumina [696707] (imputed)	N
2012-02-24	22245343	Meda SA	2012-01-08	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/22245343	A large scale multivariate parallel ICA method reveals novel imaging-genetic relationships for Alzheimer's disease in the ADNI cohort.	Alzheimer's disease	367 European ancestry individuals with mild cognitive impairment, 181 European ancestry individuals  with mild early-stage LOAD, 209 European ancestry controls	NA				APOE							APOE-E4	NR	0			1	NR	7E-16	15.154901959985743				Illumina [533872]	N
2012-02-24	22245343	Meda SA	2012-01-08	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/22245343	A large scale multivariate parallel ICA method reveals novel imaging-genetic relationships for Alzheimer's disease in the ADNI cohort.	Alzheimer's disease	367 European ancestry individuals with mild cognitive impairment, 181 European ancestry individuals  with mild early-stage LOAD, 209 European ancestry controls	NA				APOE							APOE-E3	NR	0			1	NR	4E-9	8.397940008672037				Illumina [533872]	N
2012-08-14	22832961	Kamboh MI	2012-05-15	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22832961	Genome-wide association study of Alzheimer's disease.	Alzheimer's disease	1,291 European ancestry cases, 938 European ancestry controls	509 European ancestry cases, 753 European ancestry controls, 2,218 cases, 2,583 controls	19q13.32	19	44919689	APOE, TOMM40, APOC1	APOC1 - APOC1P1	341	342		340	7114	rs4420638-?	rs4420638	0	4420638	downstream_gene_variant	1	NR	8E-149	148.09691001300806		3.45	[NR]	Illumina [2543888] (imputed)	N
2012-08-14	22832961	Kamboh MI	2012-05-15	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22832961	Genome-wide association study of Alzheimer's disease.	Alzheimer's disease	1,291 European ancestry cases, 938 European ancestry controls	509 European ancestry cases, 753 European ancestry controls, 2,218 cases, 2,583 controls	2q14.3	2	127132061	BIN1	LOC105373605			105373605			rs7561528-?	rs7561528	0	7561528	intergenic_variant	0	NR	6E-11	10.221848749616356		1.25	[NR]	Illumina [2543888] (imputed)	N
2012-08-14	22832961	Kamboh MI	2012-05-15	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22832961	Genome-wide association study of Alzheimer's disease.	Alzheimer's disease	1,291 European ancestry cases, 938 European ancestry controls	509 European ancestry cases, 753 European ancestry controls, 2,218 cases, 2,583 controls	11q14.2	11	85966428	PICALM	PICALM			8301			rs17817600-?	rs17817600	0	17817600	intron_variant	0	NR	2E-8	7.698970004336019		1.33	[NR]	Illumina [2543888] (imputed)	N
2012-08-14	22832961	Kamboh MI	2012-05-15	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22832961	Genome-wide association study of Alzheimer's disease.	Alzheimer's disease	1,291 European ancestry cases, 938 European ancestry controls	509 European ancestry cases, 753 European ancestry controls, 2,218 cases, 2,583 controls	8p23.1	8	9141509	PPP1R3B	PPP1R3B			79660			rs3748140-?	rs3748140	0	3748140	missense_variant	0	NR	3E-7	6.522878745280337		2.43	[NR]	Illumina [2543888] (imputed)	N
2012-08-14	22832961	Kamboh MI	2012-05-15	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22832961	Genome-wide association study of Alzheimer's disease.	Alzheimer's disease	1,291 European ancestry cases, 938 European ancestry controls	509 European ancestry cases, 753 European ancestry controls, 2,218 cases, 2,583 controls	11q22.2	11	102862432	MMP3, MMP12	MMP3 - MMP12	4314	4321		18743	297	rs12808148-?	rs12808148	0	12808148	downstream_gene_variant	1	NR	1E-6	6.0		1.23	[NR]	Illumina [2543888] (imputed)	N
2012-08-14	22832961	Kamboh MI	2012-05-15	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22832961	Genome-wide association study of Alzheimer's disease.	Alzheimer's disease	1,291 European ancestry cases, 938 European ancestry controls	509 European ancestry cases, 753 European ancestry controls, 2,218 cases, 2,583 controls	4p15.1	4	30466544	intergenic	LOC100130674 - PCDH7	100130674	5099		458193	253834	rs6856768-?	rs6856768	0	6856768	intergenic_variant	1	NR	5E-6	5.301029995663981		1.18	[NR]	Illumina [2543888] (imputed)	N
2012-08-14	22832961	Kamboh MI	2012-05-15	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22832961	Genome-wide association study of Alzheimer's disease.	Alzheimer's disease	1,291 European ancestry cases, 938 European ancestry controls	509 European ancestry cases, 753 European ancestry controls, 2,218 cases, 2,583 controls	5q12.1	5	61654384	FLJ37543	C5orf64			285668			rs11738335-?	rs11738335	0	11738335	intron_variant	0	NR	5E-6	5.301029995663981		1.2	[NR]	Illumina [2543888] (imputed)	N
2012-08-14	22832961	Kamboh MI	2012-05-15	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22832961	Genome-wide association study of Alzheimer's disease.	Alzheimer's disease	1,291 European ancestry cases, 938 European ancestry controls	509 European ancestry cases, 753 European ancestry controls, 2,218 cases, 2,583 controls	2q12.3	2	107062032	intergenic	LOC105373535 - LOC105373536	105373535	105373536		29124	192659	rs1357692-?	rs1357692	0	1357692	intergenic_variant	1	NR	9E-6	5.045757490560675		1.16	[NR]	Illumina [2543888] (imputed)	N
2013-09-27	20197096	Stein JL	2010-03-01	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/20197096	Genome-wide analysis reveals novel genes influencing temporal lobe structure with relevance to neurodegeneration in Alzheimer's disease.	Brain structure (temporal lobe volume)	173 European ancestry Alzheimer's disease cases, 361 European ancestry Mild Cognitive Impairment cases, 208 European ancestry controls	NA	3p22.1	3	39708102	intergenic	NFU1P1 - LOC105377039	100132681	105377039		63280	70552	rs9832461-A	rs9832461	0	9832461	intergenic_variant	1	0.24	4E-6	5.3979400086720375		3785.6	[NR] unit increase	Illumina [546314]	N
2013-09-27	20197096	Stein JL	2010-03-01	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/20197096	Genome-wide analysis reveals novel genes influencing temporal lobe structure with relevance to neurodegeneration in Alzheimer's disease.	Brain structure (temporal lobe volume)	173 European ancestry Alzheimer's disease cases, 361 European ancestry Mild Cognitive Impairment cases, 208 European ancestry controls	NA	4p15.1	4	33078033	intergenic	MAPRE1P2 - LOC105374391	642305	105374391		66215	389391	rs1448284-T	rs1448284	0	1448284	intergenic_variant	1	0.03	2E-6	5.698970004336019		9939.9	[NR] unit increase	Illumina [546314]	N
2013-09-27	20197096	Stein JL	2010-03-01	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/20197096	Genome-wide analysis reveals novel genes influencing temporal lobe structure with relevance to neurodegeneration in Alzheimer's disease.	Brain structure (temporal lobe volume)	173 European ancestry Alzheimer's disease cases, 361 European ancestry Mild Cognitive Impairment cases, 208 European ancestry controls	NA	12p13.1	12	13770394	GRIN2B	GRIN2B			2904			rs11055612-C	rs11055612	0	11055612	intron_variant	0	0.5	3E-6	5.522878745280337		3371.6	[NR] unit decrease	Illumina [546314]	N
2013-09-27	20197096	Stein JL	2010-03-01	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/20197096	Genome-wide analysis reveals novel genes influencing temporal lobe structure with relevance to neurodegeneration in Alzheimer's disease.	Brain structure (temporal lobe volume)	173 European ancestry Alzheimer's disease cases, 361 European ancestry Mild Cognitive Impairment cases, 208 European ancestry controls	NA	14q24.3	14	78308963	KIAA0743	NRXN3			9369			rs7155434-A	rs7155434	0	7155434	intron_variant	0	0.27	8E-6	5.096910013008056		3643.0	[NR] unit increase	Illumina [546314]	N
2013-09-27	20197096	Stein JL	2010-03-01	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/20197096	Genome-wide analysis reveals novel genes influencing temporal lobe structure with relevance to neurodegeneration in Alzheimer's disease.	Brain structure (temporal lobe volume)	173 European ancestry Alzheimer's disease cases, 361 European ancestry Mild Cognitive Impairment cases, 208 European ancestry controls	NA	15q22.2	15	62395140	intergenic	TLN2			83660			rs2456930-G	rs2456930	0	2456930	intron_variant	0	0.38	3E-7	6.522878745280337		3843.9	[NR] unit increase	Illumina [546314]	N
2014-02-13	23150908	Jonsson T	2012-11-14	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/23150908	Variant of TREM2 associated with the risk of Alzheimer's disease.	Alzheimer's disease	3,550 European ancestry cases, 8,888 European ancestry controls	694 European ancestry cases, 4,375 European ancestry controls, 1,343 cases, 5,352 controls	6p21.1	6	41161514	TREM2	LOC105375056, TREM2			105375056, 54209			rs75932628-T	rs75932628	0	75932628	missense_variant	0	0.0063	2E-12	11.698970004336019		2.9	[2.16-3.91]	NR [NR]	N
2014-11-13	24770881	Nelson PT	2014-04-27	Acta Neuropathol	www.ncbi.nlm.nih.gov/pubmed/24770881	ABCC9 gene polymorphism is associated with hippocampal sclerosis of aging pathology.	Alzheimer's disease	1443 cases and 99 controls	NA	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	NR	4E-13	12.397940008672037				NR [4913579] (imputed)	N
2014-11-13	24770881	Nelson PT	2014-04-27	Acta Neuropathol	www.ncbi.nlm.nih.gov/pubmed/24770881	ABCC9 gene polymorphism is associated with hippocampal sclerosis of aging pathology.	Alzheimer's disease	1443 cases and 99 controls	NA	7p14.3	7	34054385	BMPER	BMPER			168667			rs17169634-?	rs17169634	0	17169634	intron_variant	0	NR	1E-7	7.0				NR [4913579] (imputed)	N
2014-11-13	24770881	Nelson PT	2014-04-27	Acta Neuropathol	www.ncbi.nlm.nih.gov/pubmed/24770881	ABCC9 gene polymorphism is associated with hippocampal sclerosis of aging pathology.	Alzheimer's disease	1443 cases and 99 controls	NA	2p22.1	2	39954377	SLC8A1-AS1	SLC8A1-AS1			100128590			rs75847378-?	rs75847378	0	75847378	intron_variant	0	NR	7E-7	6.154901959985743				NR [4913579] (imputed)	N
2014-12-02	24755620	Perez-Palma E	2014-04-22	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24755620	Overrepresentation of glutamate signaling in Alzheimer's disease: network-based pathway enrichment using meta-analysis of genome-wide association studies.	Alzheimer's disease	2,540 European ancestry cases, 2,029 European ancestry controls	NA	19q13.32	19	44892362	APOE, BCAM, PVR, EXOC3L2, TOMM40, PVRL2, BCL3, APOC1	TOMM40			10452			rs2075650-G	rs2075650	0	2075650	intron_variant	0		9E-116	115.04575749056067		4.48	[NR]	Affymetrix, Illumina [1216213] (imputed)	N
2014-12-02	24755620	Perez-Palma E	2014-04-22	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24755620	Overrepresentation of glutamate signaling in Alzheimer's disease: network-based pathway enrichment using meta-analysis of genome-wide association studies.	Alzheimer's disease	2,540 European ancestry cases, 2,029 European ancestry controls	NA	12q22	12	94930613	intergenic	LOC105369915 - NDUFA12	105369915	55967		2355	40715	rs249153-C	rs249153	0	249153	intron_variant	1		4E-7	6.3979400086720375		1.41	[NR]	Affymetrix, Illumina [1216213] (imputed)	N
2014-12-02	24755620	Perez-Palma E	2014-04-22	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24755620	Overrepresentation of glutamate signaling in Alzheimer's disease: network-based pathway enrichment using meta-analysis of genome-wide association studies.	Alzheimer's disease	2,540 European ancestry cases, 2,029 European ancestry controls	NA	5p13.3	5	30178906	intergenic	LOC105374707 - HPRT1P2	105374707	3254		76519	69468	rs13178362-T	rs13178362	0	13178362	intergenic_variant	1		7E-7	6.154901959985743		1.3333	[NR]	Affymetrix, Illumina [1216213] (imputed)	N
